age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit,segment,job_change,relocation,competitor_pricing_gap,upi_frequency_drop,app_login_decay,credit_card_count,avg_monthly_balance,loan_interest_rate
18,student,single,secondary,no,1315.85,no,no,cellular,27,jul,807,10,243,0,unknown,no,Student,0,0,0.42,0.62,0.88,0,800.57,0.0
22,student,divorced,tertiary,no,1177.1,no,no,cellular,15,apr,1439,5,-1,0,unknown,yes,Student,0,0,0.01,0.59,0.53,0,1487.69,0.0
48,services,divorced,tertiary,no,8538.49,no,no,cellular,10,jul,189,6,-1,0,unknown,no,Jan Dhan,0,0,0.49,0.77,0.27,0,4034.15,0.0
26,technician,married,secondary,no,252740.18,yes,yes,cellular,6,nov,2553,10,6,5,failure,no,Salaried,0,0,-1.55,0.16,0.25,2,40574.51,0.0
46,admin.,single,secondary,no,19935.64,yes,no,telephone,29,feb,2746,1,76,1,unknown,yes,Salaried,0,0,-0.76,0.23,0.4,2,17036.1,0.0
32,management,single,primary,no,353868.35,yes,no,cellular,28,aug,1344,4,-1,0,unknown,no,Salaried,0,0,-1.87,0.2,0.47,3,92162.01,0.0
50,entrepreneur,divorced,tertiary,no,70160.89,no,yes,cellular,22,oct,1877,8,103,3,success,yes,MSME,0,0,-1.83,0.31,0.27,4,121704.74,12.63
61,blue-collar,divorced,primary,no,2488.41,no,no,cellular,6,jul,2315,8,-1,0,unknown,yes,Jan Dhan,0,0,0.3,0.47,0.13,0,437.4,0.0
21,student,single,unknown,no,194.57,no,no,unknown,1,may,1037,10,-1,0,unknown,no,Student,0,0,-1.37,0.68,0.68,0,1213.38,0.0
30,entrepreneur,married,tertiary,no,406953.27,no,yes,cellular,2,dec,2882,2,-1,0,unknown,no,MSME,0,0,0.38,0.61,0.19,5,244942.94,13.63
44,technician,married,unknown,no,477638.26,yes,no,cellular,29,mar,1696,5,-1,0,unknown,yes,Salaried,0,0,-1.93,0.23,0.38,2,80506.89,0.0
32,entrepreneur,divorced,secondary,no,699031.06,yes,no,telephone,3,nov,2726,8,127,0,unknown,no,MSME,0,0,0.71,0.5,0.27,3,479087.76,8.08
55,admin.,married,secondary,no,246368.58,yes,no,telephone,29,jun,2406,9,-1,0,unknown,yes,Salaried,0,0,-0.02,0.34,0.48,1,87596.23,0.0
26,management,married,tertiary,no,200355.19,yes,yes,telephone,4,mar,1145,5,-1,0,unknown,yes,Salaried,0,0,-0.94,0.06,0.41,2,49536.68,0.0
41,management,married,primary,no,281311.46,no,no,unknown,5,aug,1566,3,-1,0,unknown,yes,Salaried,0,0,-1.74,0.22,0.33,1,47225.47,0.0
45,admin.,single,primary,no,291843.46,no,no,cellular,3,dec,765,1,-1,0,unknown,no,Salaried,0,0,-1.1,0.28,0.45,2,83117.09,0.0
45,admin.,single,primary,no,413447.16,yes,no,cellular,10,dec,2091,10,-1,0,unknown,no,Salaried,0,0,-0.57,0.38,0.38,2,50967.71,0.0
61,unemployed,single,tertiary,no,6862.41,no,no,cellular,3,aug,2413,2,183,5,unknown,no,Jan Dhan,0,1,0.18,0.54,0.23,0,229.93,0.0
22,student,married,tertiary,no,3415.24,no,yes,cellular,2,jun,1458,1,-1,0,unknown,no,Student,0,0,-1.64,0.51,0.55,0,1219.45,0.0
24,student,married,tertiary,no,2674.33,no,yes,telephone,20,apr,615,9,-1,0,unknown,no,Student,0,0,-0.09,0.77,0.79,0,1874.17,0.0
59,blue-collar,married,secondary,no,5749.86,no,no,telephone,10,jun,343,7,7,4,other,yes,Jan Dhan,0,0,-0.06,0.82,0.19,0,417.42,0.0
36,entrepreneur,single,unknown,no,661292.17,yes,no,cellular,10,dec,2064,1,-1,0,unknown,yes,MSME,0,0,-0.25,0.21,0.13,2,390629.17,9.4
24,student,single,primary,no,1206.62,no,no,unknown,13,jul,1169,10,-1,0,unknown,no,Student,0,0,-1.21,0.22,0.55,0,864.91,0.0
25,student,divorced,tertiary,no,3565.08,no,no,telephone,10,jan,632,10,60,3,failure,yes,Student,0,0,0.82,0.22,0.89,0,620.32,0.0
22,technician,married,unknown,no,89412.32,no,no,cellular,29,jun,2169,1,-1,0,unknown,yes,Salaried,0,0,-1.0,0.18,0.45,0,42809.16,0.0
31,unemployed,married,secondary,no,9850.58,no,no,cellular,29,dec,2520,9,-1,0,unknown,yes,Jan Dhan,0,0,0.4,0.52,0.2,0,3577.68,0.0
52,management,married,secondary,no,47755.28,yes,yes,unknown,16,jun,2316,7,-1,0,unknown,no,Salaried,0,0,0.89,0.06,0.09,3,53946.85,0.0
61,unemployed,married,unknown,no,7868.29,no,no,unknown,24,nov,2858,6,-1,0,unknown,no,Jan Dhan,0,0,0.71,0.77,0.25,0,4917.03,0.0
52,entrepreneur,married,secondary,no,1940424.2,no,yes,unknown,22,may,793,6,-1,0,unknown,no,MSME,0,0,-1.1,0.44,0.35,3,304352.65,8.05
56,management,married,secondary,no,315321.84,no,no,cellular,11,oct,1759,8,204,2,other,no,Salaried,0,0,-1.01,0.16,0.48,0,84839.4,0.0
29,entrepreneur,single,primary,no,813042.35,no,yes,unknown,16,jun,2999,7,-1,0,unknown,yes,MSME,0,0,0.69,0.21,0.27,1,206872.38,10.18
27,entrepreneur,married,tertiary,no,1208935.08,yes,no,cellular,1,dec,2796,7,133,2,other,yes,MSME,0,0,-1.07,0.18,0.12,3,80718.2,9.88
55,services,single,tertiary,no,3787.05,no,no,unknown,31,jan,2876,2,92,0,unknown,no,Jan Dhan,0,0,0.09,0.7,0.09,0,2555.61,0.0
33,entrepreneur,divorced,primary,no,842186.45,yes,no,cellular,2,mar,577,3,-1,0,unknown,yes,MSME,0,0,-0.37,0.18,0.11,4,228562.47,10.4
39,entrepreneur,married,secondary,no,312408.17,yes,yes,cellular,14,aug,1022,1,-1,0,unknown,no,MSME,1,0,0.02,0.23,0.29,3,169547.36,11.35
35,technician,single,primary,no,33870.51,yes,no,unknown,26,may,562,6,-1,0,unknown,no,Salaried,0,0,-0.93,0.32,0.16,3,94868.52,0.0
28,entrepreneur,divorced,tertiary,no,1901082.62,no,yes,unknown,8,sep,1441,4,-1,0,unknown,yes,MSME,0,0,0.12,0.26,0.4,1,153413.1,9.18
52,housemaid,divorced,primary,no,9414.62,no,no,cellular,21,may,153,1,27,1,unknown,no,Jan Dhan,0,1,0.23,0.76,0.23,0,802.21,0.0
39,entrepreneur,married,tertiary,no,1363794.85,no,yes,cellular,18,nov,1775,10,-1,0,unknown,no,MSME,0,1,0.92,0.45,0.42,4,87806.31,11.54
21,blue-collar,married,unknown,no,5486.09,no,no,unknown,30,jul,2900,5,-1,0,unknown,yes,Jan Dhan,0,0,-0.85,0.63,0.04,0,1852.16,0.0
35,admin.,married,tertiary,no,133779.1,yes,yes,telephone,2,feb,565,2,-1,0,unknown,yes,Salaried,0,0,0.89,0.05,0.26,0,29730.76,0.0
23,student,divorced,tertiary,no,150.16,no,no,cellular,13,feb,100,2,-1,0,unknown,no,Student,0,0,-1.27,0.58,0.71,0,636.14,0.0
54,entrepreneur,married,primary,no,1728915.98,yes,yes,unknown,6,dec,2828,2,-1,0,unknown,yes,MSME,0,0,-0.65,0.13,0.23,3,103450.36,11.13
25,student,married,tertiary,no,2701.09,no,no,cellular,11,sep,586,9,192,0,unknown,no,Student,1,0,-0.32,0.78,0.65,0,664.66,0.0
19,student,single,tertiary,no,3999.98,no,no,cellular,12,jul,2983,1,242,5,unknown,no,Student,0,0,-0.85,0.71,0.57,0,823.95,0.0
35,housemaid,divorced,tertiary,no,6670.26,no,no,cellular,20,sep,2005,2,70,4,failure,no,Jan Dhan,0,0,-1.27,0.74,0.08,0,1478.58,0.0
35,entrepreneur,divorced,primary,no,655354.68,yes,no,cellular,14,dec,1413,2,294,3,failure,no,MSME,0,1,-0.96,0.48,0.31,4,302836.73,13.67
25,student,single,secondary,no,3760.95,no,no,cellular,22,oct,154,3,-1,0,unknown,yes,Student,0,0,-0.93,0.3,0.33,0,514.1,0.0
18,services,married,tertiary,no,8019.05,no,no,unknown,6,may,1229,8,268,1,success,no,Jan Dhan,0,0,-0.18,0.7,0.03,0,1678.01,0.0
60,management,married,secondary,no,10549624.74,yes,no,unknown,16,aug,669,5,189,1,success,yes,HNI,0,0,0.97,0.13,0.17,2,1189746.81,0.0
33,unemployed,single,unknown,no,9380.97,no,no,cellular,25,feb,717,2,28,4,success,yes,Jan Dhan,0,0,-1.45,0.47,0.23,0,4330.35,0.0
49,services,married,unknown,no,5479.79,no,no,cellular,19,oct,250,8,125,5,success,no,Jan Dhan,0,0,-1.03,0.56,0.04,0,3050.17,0.0
55,entrepreneur,married,secondary,no,1690220.1,no,yes,unknown,5,jan,30,6,193,3,other,yes,MSME,0,0,-0.34,0.63,0.55,4,160022.8,13.78
45,entrepreneur,married,secondary,no,542892.76,no,yes,cellular,11,sep,2525,1,217,3,failure,yes,MSME,0,0,0.79,0.32,0.1,4,331233.06,8.6
69,retired,married,secondary,no,31127800.66,no,yes,cellular,1,aug,562,1,193,1,success,yes,HNI,0,0,-1.66,0.19,0.19,3,2126883.28,0.0
57,management,married,primary,no,433871.29,yes,no,unknown,8,feb,2815,5,-1,0,unknown,no,Salaried,0,0,-1.43,0.18,0.06,1,42530.76,0.0
40,entrepreneur,divorced,primary,no,1606074.92,no,yes,cellular,23,nov,2724,2,271,1,other,yes,MSME,0,0,-0.66,0.66,0.53,2,288312.11,9.76
23,student,married,tertiary,no,1835.48,no,no,cellular,22,jul,2757,4,-1,0,unknown,no,Student,0,0,-1.87,0.62,0.52,0,1014.01,0.0
25,student,single,secondary,no,4670.61,no,no,telephone,5,sep,232,9,208,1,success,yes,Student,0,0,0.75,0.77,0.46,0,1898.71,0.0
37,technician,single,secondary,no,191965.19,yes,yes,cellular,19,aug,2181,9,-1,0,unknown,no,Salaried,0,1,-1.79,0.18,0.2,1,20177.01,0.0
23,services,single,primary,no,6175.56,yes,no,cellular,12,nov,1461,5,71,2,failure,yes,Jan Dhan,0,0,-1.37,0.66,0.07,0,4117.09,0.0
31,admin.,single,unknown,no,135376.19,yes,yes,unknown,10,feb,1307,3,215,5,failure,no,Salaried,0,0,-1.05,0.19,0.03,0,86621.07,0.0
38,management,single,unknown,no,178863.75,yes,no,unknown,18,jan,2439,5,-1,0,unknown,yes,Salaried,0,0,0.58,0.33,0.5,0,79618.69,0.0
50,admin.,single,tertiary,no,142478.43,no,yes,unknown,1,may,2238,2,-1,0,unknown,no,Salaried,1,0,0.95,0.34,0.41,3,49005.68,0.0
22,management,married,primary,no,25664.32,yes,yes,cellular,25,feb,417,8,-1,0,unknown,yes,Salaried,0,0,0.13,0.16,0.41,2,50924.04,0.0
52,blue-collar,divorced,secondary,no,4387.12,no,no,cellular,21,oct,210,5,-1,0,unknown,no,Jan Dhan,0,0,-0.09,0.86,0.15,0,3629.47,0.0
59,entrepreneur,single,primary,no,1663210.13,yes,no,unknown,12,mar,1648,7,-1,0,unknown,yes,MSME,0,0,-0.02,0.15,0.27,1,498354.78,10.75
39,services,married,tertiary,no,815.03,no,no,cellular,26,aug,390,8,81,0,unknown,no,Jan Dhan,0,0,0.49,0.59,0.22,0,352.61,0.0
62,management,married,primary,no,13059661.4,no,yes,cellular,17,feb,1436,7,-1,0,unknown,yes,HNI,0,0,-0.85,0.06,0.08,2,5440501.01,0.0
46,entrepreneur,married,secondary,no,1876527.44,no,yes,unknown,29,aug,197,8,-1,0,unknown,no,MSME,0,0,-0.6,0.5,0.5,1,110462.17,11.66
45,admin.,divorced,tertiary,no,35839.98,no,no,unknown,18,dec,107,6,-1,0,unknown,no,Salaried,0,0,-1.43,0.31,0.1,1,80018.29,0.0
32,services,married,tertiary,no,1272.32,no,no,unknown,21,oct,505,5,244,2,unknown,yes,Jan Dhan,0,0,-1.19,0.43,0.17,0,772.69,0.0
64,services,single,primary,no,1851.68,no,no,cellular,1,may,2278,9,-1,0,unknown,no,Jan Dhan,0,0,-0.88,0.82,0.3,0,1660.06,0.0
23,management,divorced,primary,no,308085.02,yes,no,unknown,18,feb,537,6,102,3,failure,yes,Salaried,0,0,-1.97,0.04,0.28,2,95710.13,0.0
56,blue-collar,married,secondary,no,3706.61,no,no,unknown,3,feb,1520,7,-1,0,unknown,no,Jan Dhan,0,0,-0.46,0.63,0.23,0,2656.8,0.0
26,housemaid,divorced,tertiary,no,5263.17,yes,no,unknown,8,may,2210,2,-1,0,unknown,no,Jan Dhan,0,0,-1.27,0.56,0.28,0,774.95,0.0
39,admin.,divorced,primary,no,374395.87,no,no,cellular,21,oct,976,6,-1,0,unknown,yes,Salaried,0,0,0.36,0.09,0.19,3,33556.9,0.0
46,entrepreneur,divorced,unknown,no,166883.96,no,yes,cellular,14,apr,1025,6,-1,0,unknown,yes,MSME,0,0,0.87,0.12,0.41,2,475300.75,10.02
19,student,single,secondary,no,1467.73,no,no,unknown,19,nov,523,8,-1,0,unknown,yes,Student,0,0,0.88,0.26,0.44,0,1499.84,0.0
56,unemployed,single,unknown,no,9961.38,no,no,cellular,25,apr,2565,4,153,0,unknown,no,Jan Dhan,0,0,0.39,0.65,0.1,0,2496.78,0.0
49,retired,single,primary,no,30550604.29,yes,no,cellular,14,mar,1817,3,243,2,other,yes,HNI,0,0,-0.3,0.17,0.11,10,6076031.42,0.0
40,entrepreneur,divorced,tertiary,no,1916027.68,yes,yes,unknown,27,aug,1075,10,-1,0,unknown,yes,MSME,0,0,-0.94,0.2,0.28,2,365110.38,9.66
50,entrepreneur,married,secondary,no,1036776.15,yes,yes,unknown,19,jun,2143,6,82,3,other,yes,MSME,0,1,0.07,0.4,0.36,4,441118.96,12.82
54,admin.,single,unknown,no,109444.96,yes,yes,cellular,31,apr,595,5,221,5,success,yes,Salaried,0,0,-1.79,0.24,0.36,1,88348.51,0.0
32,management,divorced,tertiary,no,49208.55,yes,no,unknown,9,jan,1752,9,137,3,failure,yes,Salaried,0,0,-1.92,0.31,0.12,0,52896.86,0.0
45,management,married,tertiary,no,162358.55,yes,no,cellular,9,apr,1850,7,-1,0,unknown,no,Salaried,0,0,-1.09,0.19,0.18,3,89124.6,0.0
50,admin.,married,unknown,no,167736.55,yes,no,unknown,10,may,337,9,251,3,failure,yes,Salaried,0,0,-2.0,0.1,0.46,2,98098.14,0.0
55,services,single,primary,no,5262.37,no,no,unknown,9,aug,1393,7,295,5,success,yes,Jan Dhan,0,0,0.04,0.47,0.11,0,2811.06,0.0
26,technician,single,secondary,no,339981.31,no,yes,unknown,12,dec,1625,4,-1,0,unknown,yes,Salaried,0,0,-1.37,0.22,0.46,1,37859.89,0.0
48,management,married,primary,no,45114264.47,yes,yes,unknown,16,mar,1135,5,74,3,success,no,HNI,0,0,-1.91,0.11,0.0,8,2783455.48,0.0
52,technician,single,unknown,no,394143.56,yes,yes,cellular,25,dec,967,10,-1,0,unknown,yes,Salaried,0,0,-0.2,0.21,0.05,2,41912.56,0.0
49,housemaid,married,tertiary,no,235.7,no,no,telephone,20,nov,186,1,-1,0,unknown,no,Jan Dhan,0,0,-0.27,0.67,0.12,0,4535.69,0.0
54,housemaid,married,unknown,no,7028.58,no,no,unknown,15,jul,2191,9,36,0,unknown,no,Jan Dhan,1,0,-1.2,0.63,0.17,0,4033.07,0.0
41,technician,divorced,primary,no,191318.06,yes,no,unknown,14,sep,867,5,143,2,success,no,Salaried,0,0,0.52,0.3,0.21,1,64481.11,0.0
22,housemaid,single,primary,no,9501.25,no,no,cellular,9,sep,873,4,-1,0,unknown,yes,Jan Dhan,0,0,-0.01,0.72,0.11,0,2676.61,0.0
61,retired,single,secondary,no,12725228.89,yes,no,cellular,10,jul,2545,10,94,0,unknown,yes,HNI,0,0,-1.62,0.09,0.14,10,9802810.89,0.0
34,admin.,single,primary,no,288543.62,yes,yes,unknown,27,nov,2958,4,-1,0,unknown,yes,Salaried,0,0,-0.09,0.17,0.32,1,78504.55,0.0
60,management,single,tertiary,no,481808.94,yes,no,unknown,13,feb,1851,6,-1,0,unknown,yes,Salaried,0,0,0.89,0.25,0.26,1,47350.74,0.0
30,unemployed,divorced,primary,no,4847.41,no,no,cellular,28,feb,2251,10,286,4,other,no,Jan Dhan,0,0,-1.8,0.54,0.19,0,1739.99,0.0
44,admin.,single,tertiary,no,334901.7,yes,no,unknown,17,sep,10,10,-1,0,unknown,no,Salaried,0,0,-0.84,0.31,0.42,0,98577.07,0.0
30,housemaid,married,primary,no,7760.43,no,no,unknown,10,jan,387,3,-1,0,unknown,no,Jan Dhan,0,0,0.19,0.51,0.05,0,1750.81,0.0
49,management,single,secondary,no,403476.49,yes,yes,cellular,6,nov,268,5,-1,0,unknown,yes,Salaried,0,0,-1.44,0.34,0.33,2,74352.15,0.0
33,unemployed,divorced,primary,no,5563.39,yes,no,unknown,12,may,2690,7,-1,0,unknown,no,Jan Dhan,0,0,-1.09,0.79,0.29,0,4051.62,0.0
62,housemaid,single,secondary,no,4456.03,no,no,unknown,4,mar,1254,8,-1,0,unknown,yes,Jan Dhan,0,0,0.65,0.87,0.1,0,1282.45,0.0
47,blue-collar,divorced,secondary,no,1915.9,no,no,cellular,7,mar,910,10,-1,0,unknown,yes,Jan Dhan,0,0,-0.13,0.83,0.01,0,4433.59,0.0
61,blue-collar,married,unknown,no,4728.07,no,no,cellular,9,aug,1597,6,-1,0,unknown,no,Jan Dhan,0,0,-1.48,0.82,0.2,0,658.12,0.0
57,unemployed,divorced,unknown,no,611.7,no,no,unknown,24,may,1508,3,274,4,success,yes,Jan Dhan,0,0,0.99,0.59,0.21,0,984.22,0.0
25,entrepreneur,divorced,secondary,no,224198.38,yes,yes,cellular,30,jul,770,2,-1,0,unknown,yes,MSME,0,0,0.56,0.17,0.21,2,248438.11,9.77
55,entrepreneur,divorced,unknown,no,677499.12,yes,yes,cellular,20,sep,2999,2,-1,0,unknown,yes,MSME,0,0,-1.99,0.65,0.33,2,186456.78,13.85
55,technician,single,tertiary,no,355664.26,yes,no,unknown,18,feb,405,5,32,2,success,yes,Salaried,0,0,-0.28,0.01,0.42,0,51982.52,0.0
50,unemployed,single,tertiary,no,7624.33,no,no,telephone,1,jan,1383,7,120,3,unknown,no,Jan Dhan,0,0,-0.92,0.63,0.11,0,3066.7,0.0
21,blue-collar,married,tertiary,no,1147.37,no,no,cellular,20,sep,2051,4,-1,0,unknown,no,Jan Dhan,0,1,-1.91,0.66,0.04,0,128.09,0.0
54,technician,divorced,unknown,no,170022.12,yes,yes,cellular,28,jul,2245,2,207,0,unknown,yes,Salaried,0,0,0.12,0.38,0.13,3,16478.52,0.0
40,retired,married,tertiary,no,36352155.3,yes,no,cellular,12,oct,2798,4,-1,0,unknown,yes,HNI,0,0,0.96,0.18,0.05,2,8397874.26,0.0
33,management,single,tertiary,no,259899.79,yes,yes,cellular,20,dec,1608,2,-1,0,unknown,yes,Salaried,0,0,-0.79,0.11,0.44,2,15359.5,0.0
31,admin.,married,primary,no,352666.53,yes,no,telephone,1,sep,1411,7,295,0,unknown,no,Salaried,1,0,-0.75,0.03,0.16,3,41574.57,0.0
52,management,married,unknown,no,400124.97,yes,no,cellular,23,apr,1587,6,-1,0,unknown,yes,Salaried,0,0,-0.8,0.31,0.03,2,44447.72,0.0
29,admin.,married,secondary,no,24038.55,yes,yes,unknown,7,oct,569,4,38,1,unknown,yes,Salaried,1,0,-1.19,0.15,0.11,0,94062.91,0.0
31,services,single,primary,no,3013.24,no,no,cellular,8,may,93,5,-1,0,unknown,yes,Jan Dhan,0,0,-0.58,0.86,0.06,0,2682.97,0.0
19,housemaid,married,secondary,no,5569.87,yes,no,unknown,8,apr,1496,4,243,0,unknown,yes,Jan Dhan,0,0,0.19,0.62,0.24,0,3922.12,0.0
42,admin.,single,secondary,no,407402.66,no,no,cellular,5,jul,182,1,232,4,success,yes,Salaried,0,0,-0.85,0.33,0.27,1,70116.16,0.0
53,entrepreneur,married,primary,no,1596143.93,no,yes,cellular,16,mar,896,7,1,0,unknown,yes,MSME,0,0,-0.04,0.66,0.58,3,321591.29,12.49
21,student,single,primary,no,1547.15,no,no,cellular,29,mar,2640,4,234,1,success,yes,Student,0,0,0.33,0.3,0.46,0,546.26,0.0
38,management,single,tertiary,no,212476.01,no,no,cellular,11,feb,2515,9,-1,0,unknown,yes,Salaried,0,0,-0.91,0.23,0.22,1,88498.95,0.0
65,housemaid,divorced,primary,no,3344.71,yes,no,telephone,18,jun,1072,5,279,0,unknown,no,Jan Dhan,0,0,0.9,0.58,0.08,0,3629.6,0.0
37,admin.,married,tertiary,no,343333.03,no,yes,unknown,3,may,2598,3,286,0,unknown,yes,Salaried,0,0,-0.88,0.39,0.27,0,72356.04,0.0
31,admin.,married,primary,no,82103.15,yes,yes,cellular,16,mar,2738,9,95,1,success,yes,Salaried,0,0,0.09,0.28,0.02,1,57205.3,0.0
54,blue-collar,married,primary,no,6202.48,no,no,unknown,27,oct,174,5,71,3,unknown,yes,Jan Dhan,0,0,0.26,0.72,0.18,0,3502.3,0.0
31,management,single,primary,no,436510.2,no,no,telephone,7,may,1062,4,-1,0,unknown,yes,Salaried,0,0,0.78,0.28,0.2,0,41570.45,0.0
29,admin.,single,primary,no,190733.74,yes,no,cellular,12,jun,2749,1,-1,0,unknown,no,Salaried,0,0,0.83,0.09,0.27,0,86230.68,0.0
37,entrepreneur,married,secondary,no,500521.3,yes,no,cellular,11,oct,2721,3,-1,0,unknown,no,MSME,0,0,-1.08,0.56,0.15,2,406793.21,8.69
49,technician,married,primary,no,430273.27,yes,no,cellular,5,jun,1944,8,-1,0,unknown,no,Salaried,0,0,-1.66,0.16,0.19,2,45516.08,0.0
63,entrepreneur,divorced,tertiary,no,1434526.4,yes,yes,cellular,15,may,2948,2,-1,0,unknown,no,MSME,1,0,-0.18,0.6,0.35,4,132390.96,13.74
42,admin.,single,tertiary,no,17282.96,yes,yes,cellular,1,sep,146,1,-1,0,unknown,no,Salaried,0,0,-1.2,0.03,0.18,1,65370.37,0.0
59,admin.,married,secondary,no,191740.37,no,no,cellular,14,may,778,6,-1,0,unknown,no,Salaried,0,0,-1.05,0.13,0.4,0,45080.81,0.0
54,entrepreneur,single,primary,no,847962.02,yes,yes,cellular,31,aug,2721,3,-1,0,unknown,no,MSME,1,0,0.7,0.65,0.15,3,441357.31,10.95
47,admin.,divorced,tertiary,no,165308.84,yes,no,telephone,30,jan,2499,7,226,0,unknown,no,Salaried,0,0,-1.42,0.13,0.05,3,52482.5,0.0
40,housemaid,married,unknown,no,2039.86,no,no,unknown,6,may,1752,4,37,0,unknown,no,Jan Dhan,0,0,-0.43,0.79,0.2,0,2377.16,0.0
19,services,single,primary,no,3677.61,no,no,cellular,25,aug,964,5,-1,0,unknown,no,Jan Dhan,0,0,0.71,0.5,0.29,0,938.41,0.0
57,blue-collar,single,secondary,no,2233.1,no,no,unknown,2,dec,737,4,-1,0,unknown,no,Jan Dhan,0,1,-0.92,0.85,0.02,0,3186.0,0.0
45,admin.,single,tertiary,no,336554.82,no,yes,telephone,29,aug,1675,9,-1,0,unknown,yes,Salaried,0,0,-0.66,0.37,0.2,0,88786.49,0.0
29,management,divorced,primary,no,306455.22,no,yes,unknown,14,apr,1973,10,295,5,other,no,Salaried,0,0,0.4,0.22,0.33,2,48024.1,0.0
38,entrepreneur,single,unknown,no,1196082.77,no,yes,unknown,8,jul,1788,1,-1,0,unknown,yes,MSME,0,0,-0.69,0.27,0.45,3,244984.34,11.02
32,entrepreneur,married,unknown,no,469463.79,no,yes,unknown,8,apr,2749,9,173,0,unknown,yes,MSME,0,0,-0.91,0.62,0.28,1,152204.32,10.56
34,admin.,single,primary,no,290511.01,yes,yes,cellular,4,nov,2662,5,184,2,failure,yes,Salaried,0,0,-0.88,0.22,0.34,1,22424.76,0.0
50,technician,divorced,unknown,no,156251.23,yes,yes,cellular,4,jun,1445,6,85,5,unknown,yes,Salaried,1,0,-0.68,0.18,0.0,2,73016.3,0.0
58,admin.,single,unknown,no,357295.04,no,no,cellular,1,mar,206,5,-1,0,unknown,yes,Salaried,0,0,0.62,0.26,0.1,1,73244.72,0.0
31,services,divorced,secondary,no,8887.16,no,no,cellular,25,may,1922,3,221,3,failure,yes,Jan Dhan,0,0,-0.24,0.68,0.14,0,2946.81,0.0
51,management,married,tertiary,no,333384.95,yes,yes,cellular,30,may,1761,3,150,0,unknown,yes,Salaried,0,0,-0.45,0.17,0.4,2,90824.41,0.0
58,management,divorced,tertiary,no,88838.6,yes,no,cellular,14,feb,96,10,-1,0,unknown,no,Salaried,0,1,0.17,0.14,0.32,3,16737.84,0.0
49,unemployed,divorced,unknown,no,34.85,no,no,cellular,11,aug,437,2,14,2,other,no,Jan Dhan,0,0,-1.75,0.89,0.02,0,3871.58,0.0
42,management,married,tertiary,no,59194.02,yes,no,cellular,20,sep,320,3,-1,0,unknown,no,Salaried,0,0,0.64,0.4,0.21,2,37186.83,0.0
18,student,single,tertiary,no,4025.1,no,no,unknown,13,feb,1186,5,232,2,unknown,no,Student,0,0,-0.68,0.69,0.43,0,1217.95,0.0
36,services,divorced,primary,no,8919.63,no,no,cellular,6,nov,1921,9,-1,0,unknown,yes,Jan Dhan,0,0,-0.75,0.61,0.2,0,3974.04,0.0
18,student,single,secondary,no,3191.54,no,no,unknown,17,jan,970,7,152,3,unknown,no,Student,0,0,-1.17,0.39,0.52,0,1813.43,0.0
37,entrepreneur,married,unknown,no,1963216.57,yes,yes,cellular,1,nov,2514,5,-1,0,unknown,no,MSME,0,0,-1.22,0.26,0.17,1,285814.48,10.02
55,technician,divorced,tertiary,no,119662.23,yes,no,cellular,3,nov,1497,10,144,1,other,yes,Salaried,0,0,0.96,0.2,0.44,0,90254.43,0.0
34,management,married,tertiary,no,101196.93,yes,yes,cellular,14,may,901,10,297,1,unknown,yes,Salaried,0,0,0.36,0.13,0.05,1,16531.06,0.0
37,unemployed,divorced,tertiary,no,223.52,no,no,cellular,19,jul,1413,9,62,2,unknown,no,Jan Dhan,0,0,-1.01,0.47,0.12,0,2811.4,0.0
30,admin.,married,unknown,no,343772.64,yes,no,unknown,18,jul,395,4,-1,0,unknown,yes,Salaried,0,0,0.16,0.11,0.23,0,50885.9,0.0
52,unemployed,divorced,secondary,no,118.38,no,no,unknown,14,mar,122,2,237,1,failure,yes,Jan Dhan,0,0,-0.73,0.73,0.04,0,3628.6,0.0
42,technician,divorced,unknown,no,107479.63,yes,no,cellular,1,jan,1727,4,-1,0,unknown,no,Salaried,0,0,0.35,0.2,0.46,3,60635.7,0.0
48,housemaid,single,secondary,no,1736.82,no,no,cellular,5,jul,1457,4,28,4,unknown,yes,Jan Dhan,0,0,-1.68,0.41,0.08,0,922.02,0.0
25,student,single,secondary,no,169.02,no,no,unknown,1,jan,2431,3,4,3,other,no,Student,1,0,0.14,0.66,0.72,0,1344.58,0.0
23,technician,single,tertiary,no,420502.52,yes,no,telephone,4,jul,481,9,-1,0,unknown,no,Salaried,0,0,0.42,0.22,0.2,0,17649.73,0.0
34,admin.,married,primary,no,95654.61,no,no,cellular,13,may,1832,6,-1,0,unknown,yes,Salaried,0,0,-0.25,0.05,0.36,3,25993.25,0.0
23,blue-collar,married,secondary,no,1405.01,yes,no,telephone,22,mar,1926,9,164,2,unknown,yes,Jan Dhan,0,0,-0.65,0.72,0.27,0,4888.95,0.0
39,management,single,secondary,no,478858.43,no,no,cellular,9,sep,875,3,-1,0,unknown,no,Salaried,0,0,-0.28,0.24,0.36,0,82044.06,0.0
52,self-employed,single,secondary,no,8304270.13,no,no,telephone,17,jan,1340,2,-1,0,unknown,yes,HNI,0,0,-1.25,0.09,0.14,8,9233935.03,0.0
58,technician,single,tertiary,no,339026.09,yes,no,unknown,30,jun,1616,5,-1,0,unknown,no,Salaried,0,0,-1.07,0.09,0.33,0,50454.6,0.0
